Country,year,AverageTemperature
Slovenia,1993,10.35
Slovenia,1994,11.502000000000002
Slovenia,1995,10.289583333333335
Slovenia,1996,9.444999999999999
Slovenia,1997,10.382916666666667
Slovenia,1998,10.597333333333331
Slovenia,1999,10.686916666666667
Slovenia,2000,11.590583333333335
Slovenia,2001,10.894666666666668
Slovenia,2002,11.33725
Slovenia,2003,11.009666666666666
Slovenia,2004,10.24125
Slovenia,2005,9.795083333333334
Slovenia,2006,10.723416666666667
Slovenia,2007,11.462583333333333
Slovenia,2008,11.247916666666667
Slovenia,2009,11.237416666666666
Slovenia,2010,10.194
Slovenia,2011,11.208083333333333
Slovenia,2012,11.278250000000005
Solomon Islands,1992,27.00191666666667
Solomon Islands,1993,26.780999999999995
Solomon Islands,1994,26.79308333333334
Solomon Islands,1995,27.2005
Solomon Islands,1996,27.124916666666667
Solomon Islands,1997,26.95041666666667
Solomon Islands,1998,27.374333333333336
Solomon Islands,1999,26.994250000000005
Solomon Islands,2000,27.264750000000003
Solomon Islands,2001,27.448333333333338
Solomon Islands,2002,27.37541666666667
Solomon Islands,2003,27.379750000000005
Solomon Islands,2004,27.178583333333336
Solomon Islands,2005,27.383333333333336
Solomon Islands,2006,27.207416666666663
Solomon Islands,2007,27.321416666666675
Solomon Islands,2008,27.183916666666665
Solomon Islands,2009,27.387833333333337
Solomon Islands,2010,27.586250000000003
Solomon Islands,2011,27.23575
Solomon Islands,2012,27.179999999999996
Somalia,1992,27.25825
Somalia,1993,26.909750000000003
Somalia,1994,27.265000000000004
Somalia,1995,27.16325
Somalia,1996,27.126000000000005
Somalia,1997,27.222333333333335
Somalia,1998,27.549916666666665
Somalia,1999,27.4995
Somalia,2000,27.710250000000002
Somalia,2001,27.477833333333333
Somalia,2002,27.516000000000002
Somalia,2003,27.787166666666668
Somalia,2004,27.683666666666667
Somalia,2005,27.83241666666667
Somalia,2006,27.653166666666667
Somalia,2007,27.87275
Somalia,2008,27.451333333333334
Somalia,2009,27.94508333333334
Somalia,2010,27.820999999999998
Somalia,2011,27.92441666666667
Somalia,2012,27.9385
South Africa,1992,18.25616666666667
South Africa,1993,18.20275
South Africa,1994,17.61475
South Africa,1995,17.87075
South Africa,1996,17.258666666666667
South Africa,1997,17.61525
South Africa,1998,18.095333333333333
South Africa,1999,18.5455
South Africa,2000,17.585583333333332
South Africa,2001,17.867916666666666
South Africa,2002,17.949416666666668
South Africa,2003,18.261666666666667
South Africa,2004,18.082833333333337
South Africa,2005,18.21791666666667
South Africa,2006,17.5975
South Africa,2007,17.986250000000002
South Africa,2008,17.956083333333332
South Africa,2009,17.886
South Africa,2010,18.302666666666667
South Africa,2011,17.552416666666666
South Africa,2012,17.84691666666667
South America,1992,22.28975
South America,1993,22.380166666666668
South America,1994,22.556083333333333
South America,1995,22.5645
South America,1996,22.32183333333333
South America,1997,22.695416666666663
South America,1998,22.857000000000003
South America,1999,22.241500000000002
South America,2000,22.164666666666665
South America,2001,22.504333333333335
South America,2002,22.68366666666667
South America,2003,22.649833333333333
South America,2004,22.574583333333337
South America,2005,22.67141666666667
South America,2006,22.61175
South America,2007,22.435
South America,2008,22.45291666666667
South America,2009,22.652583333333336
South America,2010,22.677333333333337
South America,2011,22.473000000000003
South America,2012,22.722583333333333
South Georgia And The South Sandwich Isla,1992,1.7599999999999998
South Georgia And The South Sandwich Isla,1993,2.258833333333333
South Georgia And The South Sandwich Isla,1994,1.356583333333333
South Georgia And The South Sandwich Isla,1995,1.6331666666666669
South Georgia And The South Sandwich Isla,1996,2.0825
South Georgia And The South Sandwich Isla,1997,1.6834166666666668
South Georgia And The South Sandwich Isla,1998,2.3995
South Georgia And The South Sandwich Isla,1999,2.6010833333333334
South Georgia And The South Sandwich Isla,2000,2.028583333333333
South Georgia And The South Sandwich Isla,2001,2.496333333333333
South Georgia And The South Sandwich Isla,2002,1.6692499999999997
South Georgia And The South Sandwich Isla,2003,1.9478333333333335
South Georgia And The South Sandwich Isla,2004,2.3595833333333336
South Georgia And The South Sandwich Isla,2005,2.030416666666667
South Georgia And The South Sandwich Isla,2006,2.3226666666666667
South Georgia And The South Sandwich Isla,2007,1.4516666666666669
South Georgia And The South Sandwich Isla,2008,2.0684166666666672
South Georgia And The South Sandwich Isla,2009,2.2612500000000004
South Georgia And The South Sandwich Isla,2010,2.5810833333333334
South Georgia And The South Sandwich Isla,2011,2.5091666666666668
South Georgia And The South Sandwich Isla,2012,1.9021666666666668
South Korea,1992,12.60375
South Korea,1993,11.971916666666665
South Korea,1994,13.480416666666668
South Korea,1995,12.32725
South Korea,1996,12.165
South Korea,1997,12.818833333333332
South Korea,1998,13.64925
South Korea,1999,13.033416666666666
South Korea,2000,12.575333333333333
South Korea,2001,12.842583333333337
South Korea,2002,12.817166666666665
South Korea,2003,12.646583333333334
South Korea,2004,13.365083333333333
South Korea,2005,12.356666666666667
South Korea,2006,12.903333333333336
South Korea,2007,13.292916666666665
South Korea,2008,13.027916666666664
South Korea,2009,12.949333333333334
South Korea,2010,12.63975
South Korea,2011,12.3635
South Korea,2012,12.391666666666666
Spain,1992,13.955249999999998
Spain,1993,13.50066666666667
Spain,1994,14.650999999999998
Spain,1995,15.072166666666666
Spain,1996,14.151250000000003
Spain,1997,15.105916666666666
Spain,1998,14.552000000000001
Spain,1999,14.3665
Spain,2000,14.46875
Spain,2001,14.616083333333334
Spain,2002,14.647916666666667
Spain,2003,14.996916666666666
Spain,2004,14.396416666666669
Spain,2005,14.303583333333334
Spain,2006,15.105916666666666
Spain,2007,14.241333333333335
Spain,2008,14.229500000000002
Spain,2009,14.968083333333333
Spain,2010,14.246000000000002
Spain,2011,15.321083333333334
Spain,2012,14.58
Sri Lanka,1992,27.269833333333334
Sri Lanka,1993,27.367416666666667
Sri Lanka,1994,27.36525
Sri Lanka,1995,27.587500000000002
Sri Lanka,1996,27.39958333333333
Sri Lanka,1997,27.657666666666668
Sri Lanka,1998,28.153250000000003
Sri Lanka,1999,27.361250000000002
Sri Lanka,2000,27.469750000000005
Sri Lanka,2001,27.663083333333336
Sri Lanka,2002,27.79591666666667
Sri Lanka,2003,27.797416666666667
Sri Lanka,2004,27.60633333333333
Sri Lanka,2005,27.723833333333335
Sri Lanka,2006,27.572
Sri Lanka,2007,27.5565
Sri Lanka,2008,27.441166666666664
Sri Lanka,2009,27.74541666666667
Sri Lanka,2010,27.883499999999998
Sri Lanka,2011,27.66916666666667
Sri Lanka,2012,27.949833333333334
Sudan,1992,26.879666666666665
Sudan,1993,27.680249999999997
Sudan,1994,27.25733333333333
Sudan,1995,27.498833333333337
Sudan,1996,27.75066666666667
Sudan,1997,27.694
Sudan,1998,27.802999999999997
Sudan,1999,27.719499999999996
Sudan,2000,27.45658333333333
Sudan,2001,27.72583333333333
Sudan,2002,27.905416666666664
Sudan,2003,27.85375
Sudan,2004,27.893333333333334
Sudan,2005,28.03283333333334
Sudan,2006,27.72941666666667
Sudan,2007,27.647500000000004
Sudan,2008,27.841499999999996
Sudan,2009,28.347916666666666
Sudan,2010,28.647666666666666
Sudan,2011,27.80758333333333
Sudan,2012,27.868499999999997
Suriname,1992,26.80558333333333
Suriname,1993,26.589583333333334
Suriname,1994,26.566083333333335
Suriname,1995,27.045333333333332
Suriname,1996,26.821583333333333
Suriname,1997,27.04716666666667
Suriname,1998,27.400166666666667
Suriname,1999,26.7225
Suriname,2000,26.58608333333333
Suriname,2001,26.804083333333335
Suriname,2002,26.90391666666667
Suriname,2003,27.19558333333333
Suriname,2004,27.150333333333336
Suriname,2005,27.48391666666667
Suriname,2006,27.045666666666673
Suriname,2007,26.90858333333333
Suriname,2008,26.919500000000003
Suriname,2009,27.233083333333337
Suriname,2010,27.412583333333334
Suriname,2011,27.060499999999994
Suriname,2012,27.18941666666667
Svalbard And Jan Mayen,1992,-6.8326666666666656
Svalbard And Jan Mayen,1993,-7.658916666666666
Svalbard And Jan Mayen,1994,-7.412583333333331
Svalbard And Jan Mayen,1995,-7.585583333333332
Svalbard And Jan Mayen,1996,-6.543000000000002
Svalbard And Jan Mayen,1997,-7.575333333333332
Svalbard And Jan Mayen,1998,-7.588416666666667
Svalbard And Jan Mayen,1999,-5.72775
Svalbard And Jan Mayen,2000,-5.745666666666668
Svalbard And Jan Mayen,2001,-6.300833333333333
Svalbard And Jan Mayen,2002,-6.343666666666667
Svalbard And Jan Mayen,2003,-7.814333333333333
Svalbard And Jan Mayen,2004,-6.368833333333332
Svalbard And Jan Mayen,2005,-5.1705
Svalbard And Jan Mayen,2006,-4.246416666666668
Svalbard And Jan Mayen,2007,-5.010416666666666
Svalbard And Jan Mayen,2008,-5.96075
Svalbard And Jan Mayen,2009,-5.49625
Svalbard And Jan Mayen,2010,-6.031583333333333
Svalbard And Jan Mayen,2011,-5.32625
Svalbard And Jan Mayen,2012,-3.781
Swaziland,1992,20.269833333333334
Swaziland,1993,19.725
Swaziland,1994,18.97041666666667
Swaziland,1995,19.539333333333335
Swaziland,1996,19.111
Swaziland,1997,19.1525
Swaziland,1998,19.865416666666672
Swaziland,1999,19.788833333333336
Swaziland,2000,19.0235
Swaziland,2001,19.545999999999996
Swaziland,2002,19.59616666666667
Swaziland,2003,19.99716666666667
Swaziland,2004,19.469916666666666
Swaziland,2005,19.975749999999998
Swaziland,2006,19.26683333333333
Swaziland,2007,19.615000000000002
Swaziland,2008,19.420666666666673
Swaziland,2009,19.293000000000003
Swaziland,2010,19.75633333333333
Swaziland,2011,19.358999999999998
Swaziland,2012,19.57175
Sweden,1992,3.8722499999999997
Sweden,1993,2.945
Sweden,1994,2.8799166666666665
Sweden,1995,3.0660000000000007
Sweden,1996,2.39175
Sweden,1997,3.730583333333333
Sweden,1998,2.8729166666666663
Sweden,1999,3.5439166666666666
Sweden,2000,4.421000000000001
Sweden,2001,3.1396666666666655
Sweden,2002,3.7953333333333332
Sweden,2003,3.733
Sweden,2004,3.6477500000000007
Sweden,2005,4.000166666666667
Sweden,2006,4.354166666666667
Sweden,2007,4.080583333333333
Sweden,2008,4.217999999999999
Sweden,2009,3.5024166666666656
Sweden,2010,1.6585
Sweden,2011,4.51875
Sweden,2012,2.9728333333333343
Switzerland,1992,8.059666666666667
Switzerland,1993,7.617333333333335
Switzerland,1994,8.821083333333332
Switzerland,1995,7.751916666666666
Switzerland,1996,6.974583333333334
Switzerland,1997,8.212416666666668
Switzerland,1998,7.957999999999999
Switzerland,1999,7.902833333333334
Switzerland,2000,8.562666666666667
Switzerland,2001,7.979749999999999
Switzerland,2002,8.484833333333334
Switzerland,2003,8.669749999999999
Switzerland,2004,7.8460833333333335
Switzerland,2005,7.573916666666668
Switzerland,2006,8.337750000000002
Switzerland,2007,8.552750000000001
Switzerland,2008,8.109666666666667
Switzerland,2009,8.300666666666666
Switzerland,2010,7.2265000000000015
Switzerland,2011,8.847333333333333
Switzerland,2012,8.159249999999998
Syria,1992,17.028583333333334
Syria,1993,18.045666666666666
Syria,1994,19.05183333333333
Syria,1995,18.482249999999997
Syria,1996,18.90341666666667
Syria,1997,17.933666666666667
Syria,1998,19.415333333333333
Syria,1999,19.281
Syria,2000,18.773333333333337
Syria,2001,19.39625
Syria,2002,18.856583333333333
Syria,2003,18.839333333333336
Syria,2004,18.77325
Syria,2005,18.74191666666667
Syria,2006,18.744
Syria,2007,19.0415
Syria,2008,19.161166666666663
Syria,2009,19.070083333333333
Syria,2010,20.709333333333337
Syria,2011,18.607
Syria,2012,19.357583333333334
Taiwan,1992,22.12483333333333
Taiwan,1993,22.48933333333333
Taiwan,1994,22.82508333333333
Taiwan,1995,22.17025
Taiwan,1996,22.347916666666666
Taiwan,1997,22.48866666666667
Taiwan,1998,23.44558333333333
Taiwan,1999,22.6925
Taiwan,2000,22.7045
Taiwan,2001,22.796166666666664
Taiwan,2002,23.136
Taiwan,2003,22.885666666666665
Taiwan,2004,22.638
Taiwan,2005,22.529083333333336
Taiwan,2006,23.12091666666667
Taiwan,2007,23.05416666666667
Taiwan,2008,22.714416666666665
Taiwan,2009,22.885166666666667
Taiwan,2010,22.745333333333335
Taiwan,2011,22.27175
Taiwan,2012,22.558333333333337
Tajikistan,1992,4.4305
Tajikistan,1993,4.142666666666668
Tajikistan,1994,4.72025
Tajikistan,1995,4.808666666666667
Tajikistan,1996,4.275333333333332
Tajikistan,1997,5.452416666666667
Tajikistan,1998,5.116416666666667
Tajikistan,1999,5.425
Tajikistan,2000,5.3925833333333335
Tajikistan,2001,5.718166666666666
Tajikistan,2002,5.29125
Tajikistan,2003,4.890166666666668
Tajikistan,2004,5.8380833333333335
Tajikistan,2005,5.184500000000001
Tajikistan,2006,5.531333333333333
Tajikistan,2007,5.441166666666667
Tajikistan,2008,5.174666666666666
Tajikistan,2009,5.096916666666668
Tajikistan,2010,5.5640833333333335
Tajikistan,2011,5.351583333333333
Tajikistan,2012,4.337583333333333
Tanzania,1992,22.802999999999997
Tanzania,1993,22.689999999999998
Tanzania,1994,22.862416666666665
Tanzania,1995,23.006416666666667
Tanzania,1996,22.756666666666664
Tanzania,1997,22.948749999999993
Tanzania,1998,23.058166666666665
Tanzania,1999,22.64816666666667
Tanzania,2000,22.79158333333333
Tanzania,2001,22.747500000000002
Tanzania,2002,23.00175
Tanzania,2003,23.28108333333333
Tanzania,2004,23.04625
Tanzania,2005,23.72341666666667
Tanzania,2006,23.045416666666668
Tanzania,2007,22.9255
Tanzania,2008,22.70641666666667
Tanzania,2009,23.150000000000002
Tanzania,2010,23.26766666666667
Tanzania,2011,23.069416666666665
Tanzania,2012,23.06866666666667
Thailand,1992,26.29116666666667
Thailand,1993,26.297083333333337
Thailand,1994,26.476999999999993
Thailand,1995,26.529916666666676
Thailand,1996,26.185499999999994
Thailand,1997,26.635166666666667
Thailand,1998,27.37966666666667
Thailand,1999,26.22225
Thailand,2000,26.302166666666665
Thailand,2001,26.679833333333335
Thailand,2002,26.786083333333334
Thailand,2003,26.649
Thailand,2004,26.5
Thailand,2005,26.83316666666667
Thailand,2006,26.744833333333332
Thailand,2007,26.636916666666668
Thailand,2008,26.221999999999998
Thailand,2009,26.648083333333336
Thailand,2010,27.389666666666667
Thailand,2011,26.25166666666667
Thailand,2012,27.288999999999998
Timor Leste,1992,26.648833333333332
Timor Leste,1993,26.30991666666667
Timor Leste,1994,25.976583333333334
Timor Leste,1995,26.44258333333333
Timor Leste,1996,26.480500000000003
Timor Leste,1997,26.162833333333335
Timor Leste,1998,26.97075
Timor Leste,1999,26.104999999999993
Timor Leste,2000,26.087
Timor Leste,2001,26.393416666666663
Timor Leste,2002,26.61758333333333
Timor Leste,2003,26.605333333333338
Timor Leste,2004,26.468999999999994
Timor Leste,2005,26.860166666666668
Timor Leste,2006,26.202749999999998
Timor Leste,2007,26.47791666666667
Timor Leste,2008,26.306916666666666
Timor Leste,2009,26.642583333333338
Timor Leste,2010,26.79225
Timor Leste,2011,26.02033333333334
Timor Leste,2012,26.206083333333336
Togo,1992,26.975499999999997
Togo,1993,27.23675
Togo,1994,27.081666666666667
Togo,1995,27.311333333333337
Togo,1996,27.30583333333333
Togo,1997,27.225416666666664
Togo,1998,27.805583333333335
Togo,1999,27.280333333333335
Togo,2000,27.44241666666667
Togo,2001,27.410500000000003
Togo,2002,27.497250000000005
Togo,2003,27.666750000000004
Togo,2004,27.534916666666664
Togo,2005,27.76666666666667
Togo,2006,27.7685
Togo,2007,27.863833333333332
Togo,2008,27.46491666666667
Togo,2009,27.710333333333335
Togo,2010,28.059416666666667
Togo,2011,27.772000000000006
Togo,2012,27.419916666666666
Tonga,1992,23.576166666666666
Tonga,1993,23.192333333333337
Tonga,1994,23.22775
Tonga,1995,23.890083333333333
Tonga,1996,23.993666666666666
Tonga,1997,23.386416666666666
Tonga,1998,24.13383333333333
Tonga,1999,23.869500000000002
Tonga,2000,24.028666666666666
Tonga,2001,23.995083333333337
Tonga,2002,23.89316666666667
Tonga,2003,23.9195
Tonga,2004,23.89158333333333
Tonga,2005,23.792083333333327
Tonga,2006,23.816
Tonga,2007,24.178583333333332
Tonga,2008,23.848583333333334
Tonga,2009,23.136916666666664
Tonga,2010,24.11441666666667
Tonga,2011,24.236666666666668
Tonga,2012,23.84166666666667
Trinidad And Tobago,1992,26.49866666666667
Trinidad And Tobago,1993,26.737083333333334
Trinidad And Tobago,1994,26.6075
Trinidad And Tobago,1995,27.007916666666674
Trinidad And Tobago,1996,26.57341666666667
Trinidad And Tobago,1997,26.681250000000002
Trinidad And Tobago,1998,27.32641666666666
Trinidad And Tobago,1999,26.86766666666667
Trinidad And Tobago,2000,26.62708333333333
Trinidad And Tobago,2001,26.948500000000006
Trinidad And Tobago,2002,26.854249999999997
Trinidad And Tobago,2003,27.126083333333337
Trinidad And Tobago,2004,26.80091666666667
Trinidad And Tobago,2005,27.20325
Trinidad And Tobago,2006,27.069833333333335
Trinidad And Tobago,2007,26.897999999999996
Trinidad And Tobago,2008,26.826666666666664
Trinidad And Tobago,2009,27.04025
Trinidad And Tobago,2010,27.546333333333333
Trinidad And Tobago,2011,27.01766666666667
Trinidad And Tobago,2012,27.02775
Tunisia,1992,20.03316666666667
Tunisia,1993,20.567666666666668
Tunisia,1994,21.266000000000005
Tunisia,1995,20.683166666666665
Tunisia,1996,20.5275
Tunisia,1997,21.084000000000003
Tunisia,1998,20.761333333333337
Tunisia,1999,21.65691666666667
Tunisia,2000,21.140500000000003
Tunisia,2001,21.70125
Tunisia,2002,21.32841666666667
Tunisia,2003,21.47758333333334
Tunisia,2004,20.945083333333333
Tunisia,2005,20.84575
Tunisia,2006,21.310000000000002
Tunisia,2007,21.154666666666667
Tunisia,2008,21.20458333333333
Tunisia,2009,21.0925
Tunisia,2010,21.609750000000002
Tunisia,2011,20.994916666666665
Tunisia,2012,21.479166666666668
Turkey,1992,10.516666666666666
Turkey,1993,11.277416666666667
Turkey,1994,12.744833333333338
Turkey,1995,12.188833333333335
Turkey,1996,12.405916666666668
Turkey,1997,11.568000000000003
Turkey,1998,12.883166666666668
Turkey,1999,13.087250000000003
Turkey,2000,12.201916666666667
Turkey,2001,13.28325
Turkey,2002,12.339
Turkey,2003,12.331333333333333
Turkey,2004,12.310166666666667
Turkey,2005,12.432916666666666
Turkey,2006,12.450083333333334
Turkey,2007,12.815333333333333
Turkey,2008,12.657833333333334
Turkey,2009,12.814833333333334
Turkey,2010,14.281666666666668
Turkey,2011,11.914500000000002
Turkey,2012,12.854416666666667
Turkmenistan,1992,15.036833333333334
Turkmenistan,1993,14.735416666666671
Turkmenistan,1994,15.356416666666666
Turkmenistan,1995,16.52091666666667
Turkmenistan,1996,15.327
Turkmenistan,1997,16.334999999999997
Turkmenistan,1998,16.162583333333334
Turkmenistan,1999,16.3785
Turkmenistan,2000,16.398166666666665
Turkmenistan,2001,16.57383333333333
Turkmenistan,2002,16.379583333333336
Turkmenistan,2003,15.642416666666664
Turkmenistan,2004,16.663833333333333
Turkmenistan,2005,16.57916666666667
Turkmenistan,2006,16.51
Turkmenistan,2007,16.302083333333336
Turkmenistan,2008,15.858083333333331
Turkmenistan,2009,16.355416666666667
Turkmenistan,2010,17.043833333333335
Turkmenistan,2011,15.786166666666666
Turkmenistan,2012,15.855833333333335
Turks And Caicas Islands,1992,27.077249999999996
Turks And Caicas Islands,1993,27.055249999999997
Turks And Caicas Islands,1994,27.504416666666668
Turks And Caicas Islands,1995,27.389
Turks And Caicas Islands,1996,26.934166666666666
Turks And Caicas Islands,1997,27.868000000000006
Turks And Caicas Islands,1998,27.743750000000006
Turks And Caicas Islands,1999,27.23158333333333
Turks And Caicas Islands,2000,26.95691666666667
Turks And Caicas Islands,2001,27.246083333333335
Turks And Caicas Islands,2002,27.70141666666667
Turks And Caicas Islands,2003,27.81533333333333
Turks And Caicas Islands,2004,27.53091666666667
Turks And Caicas Islands,2005,27.49716666666667
Turks And Caicas Islands,2006,27.44558333333333
Turks And Caicas Islands,2007,27.597499999999997
Turks And Caicas Islands,2008,27.428000000000008
Turks And Caicas Islands,2009,27.439333333333334
Turks And Caicas Islands,2010,27.29633333333334
Turks And Caicas Islands,2011,27.435000000000002
Turks And Caicas Islands,2012,27.41258333333333
Uganda,1992,23.295416666666668
Uganda,1993,23.390916666666673
Uganda,1994,23.41558333333333
Uganda,1995,23.571583333333333
Uganda,1996,23.3005
Uganda,1997,23.813666666666666
Uganda,1998,23.744249999999997
Uganda,1999,23.28408333333333
Uganda,2000,23.560916666666667
Uganda,2001,23.405833333333334
Uganda,2002,23.830499999999997
Uganda,2003,23.843833333333333
Uganda,2004,23.811916666666665
Uganda,2005,24.029833333333332
Uganda,2006,23.770083333333332
Uganda,2007,23.4905
Uganda,2008,23.49625
Uganda,2009,24.04716666666667
Uganda,2010,23.92233333333333
Uganda,2011,23.72675
Uganda,2012,23.805666666666667
Ukraine,1992,8.37975
Ukraine,1993,7.458416666666666
Ukraine,1994,8.80725
Ukraine,1995,8.709083333333334
Ukraine,1996,7.552583333333332
Ukraine,1997,7.604583333333333
Ukraine,1998,8.455583333333335
Ukraine,1999,9.50725
Ukraine,2000,9.316333333333334
Ukraine,2001,8.938666666666668
Ukraine,2002,9.377166666666666
Ukraine,2003,8.219666666666667
Ukraine,2004,8.850499999999998
Ukraine,2005,8.917333333333334
Ukraine,2006,8.454666666666666
Ukraine,2007,10.055416666666668
Ukraine,2008,9.55975
Ukraine,2009,9.4285
Ukraine,2010,9.453
Ukraine,2011,8.790833333333333
Ukraine,2012,9.290666666666665
United Arab Emirates,1992,27.28408333333333
United Arab Emirates,1993,28.070416666666674
United Arab Emirates,1994,28.39741666666667
United Arab Emirates,1995,27.986333333333334
United Arab Emirates,1996,28.319250000000007
United Arab Emirates,1997,28.12066666666667
United Arab Emirates,1998,29.29258333333333
United Arab Emirates,1999,29.298416666666668
United Arab Emirates,2000,28.877750000000002
United Arab Emirates,2001,29.009583333333328
United Arab Emirates,2002,29.058000000000007
United Arab Emirates,2003,29.228333333333335
United Arab Emirates,2004,29.104
United Arab Emirates,2005,28.992916666666673
United Arab Emirates,2006,28.984083333333334
United Arab Emirates,2007,29.15608333333333
United Arab Emirates,2008,28.685000000000006
United Arab Emirates,2009,29.127666666666673
United Arab Emirates,2010,29.671333333333333
United Arab Emirates,2011,29.205416666666668
United Arab Emirates,2012,29.42583333333333
United Kingdom,1992,9.025
United Kingdom,1993,8.66975
United Kingdom,1994,9.15075
United Kingdom,1995,9.419583333333334
United Kingdom,1996,8.551166666666667
United Kingdom,1997,9.64425
United Kingdom,1998,9.462750000000002
United Kingdom,1999,9.663333333333334
United Kingdom,2000,9.379666666666667
United Kingdom,2001,9.140083333333335
United Kingdom,2002,9.679666666666668
United Kingdom,2003,9.742083333333333
United Kingdom,2004,9.737333333333332
United Kingdom,2005,9.655249999999999
United Kingdom,2006,9.943416666666666
United Kingdom,2007,9.7975
United Kingdom,2008,9.348250000000002
United Kingdom,2009,9.453333333333333
United Kingdom,2010,8.394333333333334
United Kingdom,2011,9.907916666666667
United Kingdom,2012,9.037416666666667
United Kingdom (Europe),1992,9.192666666666666
United Kingdom (Europe),1993,8.769499999999999
United Kingdom (Europe),1994,9.330666666666668
United Kingdom (Europe),1995,9.626666666666665
United Kingdom (Europe),1996,8.658499999999998
United Kingdom (Europe),1997,9.85525
United Kingdom (Europe),1998,9.585333333333335
United Kingdom (Europe),1999,9.830083333333334
United Kingdom (Europe),2000,9.5655
United Kingdom (Europe),2001,9.288666666666668
United Kingdom (Europe),2002,9.905833333333334
United Kingdom (Europe),2003,9.9445
United Kingdom (Europe),2004,9.892666666666669
United Kingdom (Europe),2005,9.847333333333331
United Kingdom (Europe),2006,10.128833333333334
United Kingdom (Europe),2007,10.021166666666666
United Kingdom (Europe),2008,9.505
United Kingdom (Europe),2009,9.630583333333336
United Kingdom (Europe),2010,8.479833333333334
United Kingdom (Europe),2011,10.085166666666664
United Kingdom (Europe),2012,9.185166666666666
United States,1992,9.056333333333333
United States,1993,8.867250000000002
United States,1994,9.270333333333335
United States,1995,9.331000000000001
United States,1996,8.754333333333333
United States,1997,9.172916666666667
United States,1998,10.141166666666667
United States,1999,9.567
United States,2000,9.649750000000001
United States,2001,9.785583333333333
United States,2002,9.816166666666666
United States,2003,9.75508333333333
United States,2004,9.667499999999999
United States,2005,9.892666666666669
United States,2006,9.9745
United States,2007,9.837499999999999
United States,2008,8.951416666666669
United States,2009,9.137083333333335
United States,2010,9.505583333333334
United States,2011,9.549916666666665
United States,2012,10.261083333333334
Uruguay,1992,17.528833333333328
Uruguay,1993,17.646416666666664
Uruguay,1994,18.131916666666665
Uruguay,1995,17.664749999999998
Uruguay,1996,17.874166666666667
Uruguay,1997,18.365500000000004
Uruguay,1998,17.5215
Uruguay,1999,17.607750000000003
Uruguay,2000,17.756750000000004
Uruguay,2001,18.57425
Uruguay,2002,17.993916666666667
Uruguay,2003,17.60466666666667
Uruguay,2004,18.060833333333335
Uruguay,2005,18.194416666666665
Uruguay,2006,18.240416666666665
Uruguay,2007,17.516166666666667
Uruguay,2008,18.2805
Uruguay,2009,17.87133333333333
Uruguay,2010,17.92008333333333
Uruguay,2011,17.824583333333333
Uruguay,2012,18.508999999999997
Uzbekistan,1992,12.863333333333337
Uzbekistan,1993,11.956000000000001
Uzbekistan,1994,12.63916666666667
Uzbekistan,1995,13.971333333333334
Uzbekistan,1996,12.45225
Uzbekistan,1997,13.847249999999997
Uzbekistan,1998,13.245
Uzbekistan,1999,13.908500000000002
Uzbekistan,2000,13.938833333333335
Uzbekistan,2001,13.998
Uzbekistan,2002,13.871916666666664
Uzbekistan,2003,13.157666666666666
Uzbekistan,2004,14.442000000000002
Uzbekistan,2005,14.043999999999999
Uzbekistan,2006,13.786250000000003
Uzbekistan,2007,13.928333333333333
Uzbekistan,2008,13.309
Uzbekistan,2009,13.700333333333335
Uzbekistan,2010,14.325916666666666
Uzbekistan,2011,13.141083333333333
Uzbekistan,2012,13.144166666666669
Venezuela,1992,25.593333333333334
Venezuela,1993,25.468
Venezuela,1994,25.5065
Venezuela,1995,25.921583333333334
Venezuela,1996,25.598499999999998
Venezuela,1997,25.75266666666667
Venezuela,1998,26.158999999999992
Venezuela,1999,25.34483333333333
Venezuela,2000,25.388500000000004
Venezuela,2001,25.77133333333333
Venezuela,2002,25.772166666666664
Venezuela,2003,26.008333333333336
Venezuela,2004,25.817833333333336
Venezuela,2005,26.019416666666668
Venezuela,2006,25.84991666666667
Venezuela,2007,25.85408333333333
Venezuela,2008,25.64825
Venezuela,2009,26.08491666666667
Venezuela,2010,26.15025
Venezuela,2011,25.677333333333333
Venezuela,2012,25.68858333333333
Vietnam,1992,23.851249999999997
Vietnam,1993,23.935666666666673
Vietnam,1994,24.15941666666667
Vietnam,1995,23.919
Vietnam,1996,23.749666666666666
Vietnam,1997,24.22266666666667
Vietnam,1998,24.89983333333333
Vietnam,1999,24.066416666666665
Vietnam,2000,23.981916666666667
Vietnam,2001,24.18491666666667
Vietnam,2002,24.39375
Vietnam,2003,24.49775
Vietnam,2004,24.05691666666667
Vietnam,2005,24.298
Vietnam,2006,24.523083333333336
Vietnam,2007,24.302166666666665
Vietnam,2008,23.783999999999995
Vietnam,2009,24.46558333333333
Vietnam,2010,24.833333333333332
Vietnam,2011,23.692583333333335
Vietnam,2012,24.704333333333334
Virgin Islands,1992,26.776416666666666
Virgin Islands,1993,26.930499999999995
Virgin Islands,1994,27.040750000000003
Virgin Islands,1995,27.228916666666667
Virgin Islands,1996,26.743583333333337
Virgin Islands,1997,27.114666666666665
Virgin Islands,1998,27.45233333333334
Virgin Islands,1999,26.998250000000002
Virgin Islands,2000,26.73058333333334
Virgin Islands,2001,27.133166666666668
Virgin Islands,2002,27.297833333333333
Virgin Islands,2003,27.376583333333333
Virgin Islands,2004,27.029250000000005
Virgin Islands,2005,27.424666666666667
